E	MediaWiki	.mediawiki	.wiki
E	Mercury	.m	.moo
E	Metal	.metal
E	MiniD	.minid
E	Mirah	.druby	.duby	.mirah
E	Modelica	.mo
E	Modula-2	.mod
E	Modula-3	.i3	.ig	.m3	.mg
E	Module Management System	.mms	.mmk
E	Monkey	.monkey	.monkey2
E	Moocode	.moo
E	MoonScript	.moon
E	Motorola 68K Assembly	.x68
E	Myghty	.myt
E	NCL	.ncl
E	NL	.nl
E	NSIS	.nsi	.nsh
E	Nearley	.ne	.nearley
E	Nemerle	.n
E	NetLinx	.axs	.axi
E	NetLinx+ERB	.axs.erb	.axi.erb
E	NetLogo	.nlogo
E	NewLisp	.nl	.lisp	.lsp
E	Nextflow	.nf
E	Nginx	.nginxconf	.vhost
E	Nim	.nim	.nim.cfg	.nimble	.nimrod	.nims
E	Ninja	.ninja
E	Nit	.nit
E	Nix	.nix
E	Nu	.nu
E	NumPy	.numpy	.numpyw	.numsc
E	OCaml	.ml	.eliom	.eliomi	.ml4	.mli	.mll	.mly
E	ObjDump	.objdump
E	ObjectScript	.cls
E	Objective-C	.m	.h
E	Objective-C++	.mm
E	Objective-J	.j	.sj
E	Omgrofl	.omgrofl
E	Opa	.opa
E	Opal	.opal
E	OpenCL	.cl	.opencl
E	OpenEdge ABL	.p	.cls	.w
E	OpenSCAD	.scad
E	OpenType Feature File	.fea
E	Org	.org
E	Ox	.ox	.oxh	.oxo
E	Oxygene	.oxygene
E	Oz	.oz
E	P4	.p4
E	PHP	.php	.aw	.ctp	.fcgi	.inc	.php3	.php4	.php5	.phps	.phpt
E	PLSQL	.pls	.bdy	.ddl	.fnc	.pck	.pkb	.pks	.plb	.plsql	.prc	.spc	.sql	.tpb	.tps	.trg	.vw
E	PLpgSQL	.pgsql	.sql
E	POV-Ray SDL	.pov	.inc
E	Pan	.pan
E	Papyrus	.psc
E	Parrot	.parrot
E	Parrot Assembly	.pasm
E	Parrot Internal Representation	.pir
E	Pascal	.pas	.dfm	.dpr	.inc	.lpr	.pascal	.pp
E	Pawn	.pwn	.inc	.sma
E	Pep8	.pep
E	Perl	.pl	.al	.cgi	.fcgi	.perl	.ph	.plx	.pm	.psgi	.t
E	Perl 6	.6pl	.6pm	.nqp	.p6	.p6l	.p6m	.pl	.pl6	.pm	.pm6	.t
E	Pic	.pic	.chem
E	Pickle	.pkl
E	PicoLisp	.l
E	PigLatin	.pig
E	Pike	.pike	.pmod
E	Pod	.pod
E	Pod 6	.pod	.pod6
E	PogoScript	.pogo
E	Pony	.pony
E	PostCSS	.pcss
E	PostScript	.ps	.eps	.pfa
E	PowerBuilder	.pbt	.sra	.sru	.srw
E	PowerShell	.ps1	.psd1	.psm1
E	Processing	.pde
E	Prolog	.pl	.pro	.prolog	.yap
E	Propeller Spin	.spin
E	Protocol Buffer	.proto
E	Public Key	.asc	.pub
E	Pug	.jade	.pug
E	Puppet	.pp
E	Pure Data	.pd
E	PureBasic	.pb	.pbi
E	PureScript	.purs
E	Python	.py	.bzl	.cgi	.fcgi	.gyp	.gypi	.lmi	.py3	.pyde	.pyi	.pyp	.pyt	.pyw	.rpy	.spec	.tac	.wsgi	.xpy
E	Python traceback	.pytb
E	QML	.qml	.qbs
E	QMake	.pro	.pri
E	R	.r	.rd	.rsx
E	RAML	.raml
E	RDoc	.rdoc
E	REALbasic	.rbbas	.rbfrm	.rbmnu	.rbres	.rbtbar	.rbuistate
E	REXX	.rexx	.pprx	.rex
E	RHTML	.rhtml
E	RMarkdown	.rmd
E	RPC	.x
E	RPM Spec	.spec
E	RUNOFF	.rnh	.rno
E	Racket	.rkt	.rktd	.rktl	.scrbl
E	Ragel	.rl
E	Rascal	.rsc
E	Raw token data	.raw
E	Reason	.re	.rei
E	Rebol	.reb	.r	.r2	.r3	.rebol
E	Red	.red	.reds
E	Redcode	.cw
E	Regular Expression	.regexp	.regex
E	Ren'Py	.rpy
E	RenderScript	.rs	.rsh
E	Rich Text Format	.rtf
E	Ring	.ring
E	RobotFramework	.robot
E	Roff	.roff	.1	.1in	.1m	.1x	.2	.3	.3in	.3m	.3p	.3pm	.3qt	.3x	.4	.5	.6	.7	.8	.9	.l	.man	.mdoc	.me	.ms	.n	.nr	.rno	.tmac
E	Roff Manpage	.1	.1in	.1m	.1x	.2	.3	.3in	.3m	.3p	.3pm	.3qt	.3x	.4	.5	.6	.7	.8	.9	.man	.mdoc
E	Rouge	.rg
E	Ruby	.rb	.builder	.eye	.fcgi	.gemspec	.god	.jbuilder	.mspec	.pluginspec	.podspec	.rabl	.rake	.rbuild	.rbw	.rbx	.ru	.ruby	.spec	.thor	.watchr
E	Rust	.rs	.rs.in
E	SAS	.sas
E	SCSS	.scss
E	SMT	.smt2	.smt
E	SPARQL	.sparql	.rq
E	SQF	.sqf	.hqf
E	SQL	.sql	.cql	.ddl	.inc	.mysql	.prc	.tab	.udf	.viw
E	SQLPL	.sql	.db2
E	SRecode Template	.srt
E	STON	.ston
E	SVG	.svg
E	Sage	.sage	.sagews
E	SaltStack	.sls
E	Sass	.sass
E	Scala	.scala	.kojo	.sbt	.sc
E	Scaml	.scaml
E	Scheme	.scm	.sch	.sld	.sls	.sps	.ss
E	Scilab	.sci	.sce	.tst
E	Self	.self
E	ShaderLab	.shader
E	Shell	.sh	.bash	.bats	.cgi	.command	.fcgi	.ksh	.sh.in	.tmux	.tool	.zsh
E	ShellSession	.sh-session
E	Shen	.shen
E	Slash	.sl
E	Slice	.ice
E	Slim	.slim
E	Smali	.smali
E	Smalltalk	.st	.cs
E	Smarty	.tpl
E	SourcePawn	.sp	.inc
E	Spline Font Database	.sfd
E	Squirrel	.nut
E	Stan	.stan
E	Standard ML	.ml	.fun	.sig	.sml
E	Stata	.do	.ado	.doh	.ihlp	.mata	.matah	.sthlp
E	Stylus	.styl
E	SubRip Text	.srt
E	SugarSS	.sss
E	SuperCollider	.sc	.scd
E	Svelte	.svelte
E	Swift	.swift
E	SystemVerilog	.sv	.svh	.vh
E	TI Program	.8xp	.8xk	.8xk.txt	.8xp.txt
E	TLA	.tla
E	TOML	.toml
E	TSQL	.sql
E	TSX	.tsx
E	TXL	.txl
E	Tcl	.tcl	.adp	.tm
E	Tcsh	.tcsh	.csh
E	TeX	.tex	.aux	.bbx	.bib	.cbx	.cls	.dtx	.ins	.lbx	.ltx	.mkii	.mkiv	.mkvi	.sty	.toc
E	Tea	.tea
E	Terra	.t
E	Text	.txt	.fr	.nb	.ncl	.no
E	Textile	.textile
E	Thrift	.thrift
E	Turing	.t	.tu
E	Turtle	.ttl
E	Twig	.twig
E	Type Language	.tl
E	TypeScript	.ts
E	Unified Parallel C	.upc
E	Unity3D Asset	.anim	.asset	.mat	.meta	.prefab	.unity
E	Unix Assembly	.s	.ms
E	Uno	.uno
E	UnrealScript	.uc
E	UrWeb	.ur	.urs
E	VCL	.vcl
E	VHDL	.vhdl	.vhd	.vhf	.vhi	.vho	.vhs	.vht	.vhw
E	Vala	.vala	.vapi
E	Verilog	.v	.veo
E	Vim script	.vim	.vba	.vmb
E	Visual Basic	.vb	.bas	.cls	.frm	.frx	.vba	.vbhtml	.vbs
E	Volt	.volt
E	Vue	.vue
E	Wavefront Material	.mtl
E	Wavefront Object	.obj
E	Web Ontology Language	.owl
E	WebAssembly	.wast	.wat
E	WebIDL	.webidl
E	WebVTT	.vtt
E	Windows Registry Entries	.reg
E	Wollok	.wlk
E	World of Warcraft Addon Data	.toc
E	X BitMap	.xbm
E	X PixMap	.xpm	.pm
E	X10	.x10
E	XC	.xc
E	XML	.xml	.adml	.admx	.ant	.axml	.builds	.ccproj	.ccxml	.clixml	.cproject	.cscfg	.csdef	.csl	.csproj	.ct	.depproj	.dita	.ditamap	.ditaval	.dll.config	.dotsettings	.filters	.fsproj	.fxml	.glade	.gml	.gmx	.grxml	.iml	.ivy	.jelly	.jsproj	.kml	.launch	.mdpolicy	.mjml	.mm	.mod	.mxml	.natvis	.ncl	.ndproj	.nproj	.nuspec	.odd	.osm	.pkgproj	.plist	.pluginspec	.proj	.props	.ps1xml	.psc1	.pt	.rdf	.resx	.rss	.sch	.scxml	.sfproj	.shproj	.srdf	.storyboard	.sttheme	.sublime-snippet	.targets	.tmcommand	.tml	.tmlanguage	.tmpreferences	.tmsnippet	.tmtheme	.ts	.tsx	.ui	.urdf	.ux	.vbproj	.vcxproj	.vsixmanifest	.vssettings	.vstemplate	.vxml	.wixproj	.workflow	.wsdl	.wsf	.wxi	.wxl	.wxs	.x3d	.xacro	.xaml	.xib	.xlf	.xliff	.xmi	.xml.dist	.xproj	.xsd	.xspec	.xul	.zcml
E	XPages	.xsp-config	.xsp.metadata
E	XProc	.xpl	.xproc
E	XQuery	.xquery	.xq	.xql	.xqm	.xqy
E	XS	.xs
E	XSLT	.xslt	.xsl
E	Xojo	.xojo_code	.xojo_menu	.xojo_report	.xojo_script	.xojo_toolbar	.xojo_window
E	Xtend	.xtend
E	YAML	.yml	.mir	.reek	.rviz	.sublime-syntax	.syntax	.yaml	.yaml-tmlanguage	.yml.mysql
E	YANG	.yang
E	YARA	.yar	.yara
E	YASnippet	.yasnippet
E	Yacc	.y	.yacc	.yy
E	ZAP	.zap	.xzap
E	ZIL	.zil	.mud
E	Zeek	.zeek	.bro
E	ZenScript	.zs
E	Zephir	.zep
E	Zig	.zig
E	Zimpl	.zimpl	.zmpl	.zpl
E	desktop	.desktop	.desktop.in
E	eC	.ec	.eh
E	edn	.edn
E	fish	.fish
E	mcfunction	.mcfunction
E	mupad	.mu
E	nanorc	.nanorc
E	nesC	.nc
E	ooc	.ooc
E	q	.q
E	reStructuredText	.rst	.rest	.rest.txt	.rst.txt
E	sed	.sed
E	wdl	.wdl
E	wisp	.wisp
E	xBase	.prg	.ch	.prw
F	.Rprofile	R
F	.XCompose	XCompose
F	.abbrev_defs	Emacs Lisp
F	.arcconfig	JSON
F	.atomignore	Ignore List
F	.babelignore	Ignore List
F	.babelrc	JSON with Comments
F	.bash_aliases	Shell
F	.bash_history	Shell
F	.bash_logout	Shell
F	.bash_profile	Shell
F	.bashrc	Shell
F	.bzrignore	Ignore List
F	.clang-format	YAML
F	.clang-tidy	YAML
F	.classpath	XML
F	.coffeelintignore	Ignore List
F	.cproject	XML
F	.cshrc	Shell
F	.cvsignore	Ignore List
F	.dockerignore	Ignore List
F	.editorconfig	EditorConfig
F	.emacs	Emacs Lisp
F	.emacs.desktop	Emacs Lisp
F	.eslintignore	Ignore List
F	.eslintrc.json	JSON with Comments
F	.factor-boot-rc	Factor
F	.factor-rc	Factor
F	.gclient	Python
F	.gemrc	YAML
F	.gitattributes	Git Attributes
F	.gitconfig	Git Config
F	.gitignore	Ignore List
F	.gitmodules	Git Config
F	.gn	GN
F	.gnus	Emacs Lisp
F	.gvimrc	Vim script
F	.htaccess	ApacheConf
F	.htmlhintrc	JSON
F	.irbrc	Ruby
F	.jscsrc	JSON with Comments
F	.jshintrc	JSON with Comments
F	.jslintrc	JSON with Comments
F	.login	Shell
F	.nanorc	nanorc
F	.nodemonignore	Ignore List
F	.npmignore	Ignore List
F	.nvimrc	Vim script
F	.php	PHP
F	.php_cs	PHP
F	.php_cs.dist	PHP
F	.prettierignore	Ignore List
F	.profile	Shell
F	.project	XML
F	.pryrc	Ruby
F	.spacemacs	Emacs Lisp
F	.stylelintignore	Ignore List
F	.tern-config	JSON
F	.tern-project	JSON
F	.vimrc	Vim script
F	.viper	Emacs Lisp
F	.vscodeignore	Ignore List
F	.watchmanconfig	JSON
F	.zlogin	Shell
F	.zlogout	Shell
F	.zprofile	Shell
F	.zshenv	Shell
F	.zshrc	Shell
F	9fs	Shell
F	APKBUILD	Alpine Abuild
F	App.config	XML
F	Appraisals	Ruby
F	BSDmakefile	Makefile
F	BUCK	Python
F	BUILD	Python
F	BUILD.bazel	Python
F	Berksfile	Ruby
F	Brewfile	Ruby
F	Buildfile	Ruby
F	CMakeLists.txt	CMake
F	COPYING	Text
F	COPYING.regex	Text
F	COPYRIGHT.regex	Text
F	Cakefile	CoffeeScript
F	Capfile	Ruby
F	Cargo.lock	TOML
F	Cask	Emacs Lisp
F	Dangerfile	Ruby
F	Deliverfile	Ruby
F	Dockerfile	Dockerfile
F	Emakefile	Erlang
F	FONTLOG	Text
F	Fakefile	Fancy
F	Fastfile	Ruby
F	GNUmakefile	Makefile
F	Gemfile	Ruby
F	Gemfile.lock	Ruby
F	Gopkg.lock	TOML
F	Guardfile	Ruby
F	INSTALL	Text
F	INSTALL.mysql	Text
F	Jakefile	JavaScript
F	Jarfile	Ruby
F	Jenkinsfile	Groovy
F	Kbuild	Makefile
F	LICENSE	Text
F	LICENSE.mysql	Text
F	Makefile	Makefile
F	Makefile.PL	Perl
F	Makefile.am	Makefile
F	Makefile.boot	Makefile
F	Makefile.frag	Makefile
F	Makefile.in	Makefile
F	Makefile.inc	Makefile
F	Makefile.wat	Makefile
F	Mavenfile	Ruby
F	Modulefile	Puppet
F	NEWS	Text
F	Notebook	Jupyter Notebook
F	NuGet.config	XML
F	Nukefile	Nu
F	PKGBUILD	Shell
F	Phakefile	PHP
F	Podfile	Ruby
F	Project.ede	Emacs Lisp
F	Puppetfile	Ruby
F	README.1ST	Text
F	README.me	Text
F	README.mysql	Text
F	ROOT	Isabelle ROOT
F	Rakefile	Ruby
F	Rexfile	Perl
F	SConscript	Python
F	SConstruct	Python
F	Settings.StyleCop	XML
F	Slakefile	LiveScript
F	Snakefile	Python
F	Snapfile	Ruby
F	Thorfile	Ruby
F	Vagrantfile	Ruby
F	WORKSPACE	Python
F	Web.Debug.config	XML
F	Web.Release.config	XML
F	Web.config	XML
F	XCompose	XCompose
F	_emacs	Emacs Lisp
F	_vimrc	Vim script
F	abbrev_defs	Emacs Lisp
F	ack	Perl
F	ant.xml	Ant Build System
F	apache2.conf	ApacheConf
F	bash_aliases	Shell
F	bash_logout	Shell
F	bash_profile	Shell
F	bashrc	Shell
F	build.xml	Ant Build System
F	buildfile	Ruby
F	buildozer.spec	INI
F	cabal.config	Cabal Config
F	cabal.project	Cabal Config
F	click.me	Text
F	composer.lock	JSON
F	configure.ac	M4Sugar
F	contents.lr	Markdown
F	cpanfile	Perl
F	cshrc	Shell
F	delete.me	Text
F	descrip.mmk	Module Management System
F	descrip.mms	Module Management System
F	encodings.dir	X Font Directory Index
F	expr-dist	R
F	firestore.rules	Cloud Firestore Security Rules
F	fonts.alias	X Font Directory Index
F	fonts.dir	X Font Directory Index
F	fonts.scale	X Font Directory Index
F	fp-lib-table	KiCad Layout
F	gitignore-global	Ignore List
F	gitignore_global	Ignore List
F	glide.lock	YAML
F	go.mod	Text
F	go.sum	Text
F	gradlew	Shell
F	gvimrc	Vim script
F	haproxy.cfg	HAProxy
F	httpd.conf	ApacheConf
F	jsconfig.json	JSON with Comments
F	keep.me	Text
F	language-configuration.json	JSON with Comments
F	ld.script	Linker Script
F	login	Shell
F	m3makefile	Quake
F	m3overrides	Quake
F	makefile	Makefile
F	makefile.sco	Makefile
F	man	Shell
F	mcmod.info	JSON
F	meson.build	Meson
F	meson_options.txt	Meson
F	mix.lock	Elixir
F	mkfile	Makefile
F	mmn	Roff
F	mmt	Roff
F	nanorc	nanorc
F	nextflow.config	Nextflow
F	nginx.conf	Nginx
F	nim.cfg	Nim
F	nvimrc	Vim script
F	owh	Tcl
F	packages.config	XML
F	pom.xml	Maven POM
F	profile	Shell
F	read.me	Text
F	readme.1st	Text
F	rebar.config	Erlang
F	rebar.config.lock	Erlang
F	rebar.lock	Erlang
F	riemann.config	Clojure
F	ssh-config	SSH Config
F	ssh_config	SSH Config
F	sshconfig	SSH Config
F	sshconfig.snip	SSH Config
F	sshd-config	SSH Config
F	sshd_config	SSH Config
F	starfield	Tcl
F	test.me	Text
F	tsconfig.json	JSON with Comments
F	vimrc	Vim script
F	wscript	Python
F	xcompose	XCompose
F	zlogin	Shell
F	zlogout	Shell
F	zprofile	Shell
F	zshenv	Shell
F	zshrc	Shell
